codigo,sensor,nombre,departamen,municipio,zona_hidro,latitud,longitud,categoria,unidad,dpto_cnmbr,mpio_cnmbr,depto_def,compara_dp,compara_mp,mpio_def,geometry,data,daily rain,1-rain ant.rain,2-rain ant.rain,3-rain ant.rain,15-rain ant.rain,30-rain ant.rain,prob_ep
16017020,240,LA DONJUANA,NORTE DE SANTANDER,CHINÁCOTA,CATATUMBO,7.687972222,-72.60547222,PRECIPITACIÓN,mm,NORTE DE SANTANDER,CHINÁCOTA,NORTE DE SANTANDER,T,T,CHINÁCOTA,POINT (1162420.3946990557 1342189.7123390678),2025-11-03,0.0,0.0,0.0,0.0,5.899999999999999,77.19999999999999,0.715
2120000125,240,COLEGIO SORRENTO,BOGOTÁ,BOGOTÁ D.C,ALTO MAGDALENA,4.619586,-74.11322,PRECIPITACIÓN,mm,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",BOGOTÁ,T,T,BOGOTÁ D.C,POINT (996037.3774058155 1002586.1109944336),2025-11-03,0.5,0.0,0.0,0.0,9.4,61.29999999999999,0.77
27010810,240,SANTA ELENA,ANTIOQUIA,MEDELLÍN,NECHÍ,6.196888889,-75.51675,PRECIPITACIÓN,mm,ANTIOQUIA,MEDELLÍN,ANTIOQUIA,T,T,MEDELLÍN,POINT (840697.7859105321 1177226.8149445467),2025-11-03,4.6,3.1,3.7,8.2,117.3,209.2,0.81
23087670,240,RIOTEX,ANTIOQUIA,RIONEGRO,MEDIO MAGDALENA,6.18125,-75.36638889,PRECIPITACIÓN,mm,ANTIOQUIA,RIONEGRO,ANTIOQUIA,T,T,RIONEGRO,POINT (857339.2002309412 1175454.1381297559),2025-11-03,11.2,1.5,2.6,7.0,64.7,177.90000000000003,0.69
23085220,240,SAN CARLOS,ANTIOQUIA,SAN CARLOS,MEDIO MAGDALENA,6.157666667,-75.03891667,PRECIPITACIÓN,mm,ANTIOQUIA,SAN CARLOS,ANTIOQUIA,T,T,SAN CARLOS,POINT (893584.9307101985 1172769.1044893893),2025-11-03,38.0,1.6,4.800000000000001,19.6,346.4,616.3999999999999,0.875
23205020,240,COLEGIO COOPERATIVO,BOLIVAR,SAN PABLO,MEDIO MAGDALENA,7.475,-73.92555556,PRECIPITACIÓN,mm,BOLÍVAR,SAN PABLO,BOLIVAR,T,T,SAN PABLO,POINT (1016772.4776520132 1318360.0728224872),2025-11-03,45.0,0.0,0.0,15.2,249.6,435.00000000000006,0.925
21065040,240,ZULUAGA,HUILA,GARZÓN,ALTO MAGDALENA,2.2525,-75.52944444,PRECIPITACIÓN,mm,HUILA,GARZÓN,HUILA,T,T,GARZÓN,POINT (838477.8663594596 740917.8291362844),2025-11-03,0.7000000000000001,0.0,0.6,1.0,29.3,61.49999999999999,0.695
21140120,240,CRUCES LAS,TOLIMA,ALPUJARRA,ALTO MAGDALENA,3.425861111,-74.92025,PRECIPITACIÓN,mm,TOLIMA,ALPUJARRA,TOLIMA,T,T,ALPUJARRA,POINT (906349.5346876701 870625.3346767602),2025-11-03,9.4,0.0,0.0,0.0,39.9,91.7,0.8
26085160,240,SILOE,VALLE DEL CAUCA,CALI,CAUCA,3.4255,-76.56061111,PRECIPITACIÓN,mm,VALLE DEL CAUCA,CALI,VALLE DEL CAUCA,T,T,CALI,POINT (723986.409135716 870901.7824847363),2025-11-03,0.0,0.0,0.0,0.1,45.10000000000001,128.29999999999998,0.685
24055504,240,ZAPATOCA-24055504,SANTANDER,ZAPATOCA,SOGAMOSO,6.792763889,-73.27675,PRECIPITACIÓN,mm,SANTANDER,ZAPATOCA,SANTANDER,T,T,ZAPATOCA,POINT (1088521.2065829148 1242980.8907544597),2025-11-03,1.5,0.0,0.0,0.7,81.8,107.3,0.785
52017030,240,LA FONDA,CAUCA,PATÍA,PATÍA,2.147777778,-77.04666667,PRECIPITACIÓN,mm,CAUCA,PATÍA,CAUCA,T,T,PATÍA,POINT (669556.8922188906 729578.7221972987),2025-11-03,11.6,1.2000000000000002,1.8000000000000005,2.0000000000000004,59.400000000000006,59.400000000000006,0.575
23025040,240,ALBANIA,TOLIMA,MARIQUITA,MEDIO MAGDALENA,5.301108889,-74.914580556,PRECIPITACIÓN,mm,TOLIMA,SAN SEBASTIÁN DE MARIQUITA,TOLIMA,T,T,MARIQUITA,POINT (907210.1324231108 1078013.2047435686),2025-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.61
23085160,240,CORRIENTES,ANTIOQUIA,SAN VICENTE,MEDIO MAGDALENA,6.311944444,-75.25355556,PRECIPITACIÓN,mm,ANTIOQUIA,SAN VICENTE FERRER,ANTIOQUIA,T,T,SAN VICENTE,POINT (869862.344215849 1189881.358011032),2025-11-03,5.2,1.0,1.0,43.6,154.2,306.0,0.9
26247010,240,HACIENDA PALMIRA,ANTIOQUIA,CÁCERES,CAUCA,7.796777778,-75.37252778,PRECIPITACIÓN,mm,ANTIOQUIA,CÁCERES,ANTIOQUIA,T,T,CÁCERES,POINT (857151.1546795144 1354162.866320348),2025-11-03,1.6,0.0,0.0,7.0,142.4,322.6,0.845
35035130,240,PARAMO CHINGAZA,CUNDINAMARCA,GUASCA,META,4.713666667,-73.80325,PRECIPITACIÓN,mm,CUNDINAMARCA,GUASCA,CUNDINAMARCA,T,T,GUASCA,POINT (1030427.7958089709 1012995.5891305045),2025-11-03,0.0,0.4,0.4,1.7999999999999998,18.2,43.6,0.465
23127050,240,BARREDERO FINCA,SANTANDER,PUERTO PARRA,MEDIO MAGDALENA,6.645555556,-74.06527778,PRECIPITACIÓN,mm,SANTANDER,PUERTO PARRA,SANTANDER,T,T,PUERTO PARRA,POINT (1001352.3657108905 1226628.046347881),2025-11-03,97.1,0.0,0.0,38.2,144.1,310.0,0.8
2301700089,240,GUALÍ ALERTAS,TOLIMA,FRESNO,MEDIO MAGDALENA,5.134277778,-75.062055556,PRECIPITACIÓN,mm,TOLIMA,FRESNO,TOLIMA,T,T,FRESNO,POINT (890832.1546000408 1059585.7600917767),2025-11-03,0.0,0.3,0.3,2.9,7.2,27.40000000000001,0.55
21206280,240,ACAPULCO,CUNDINAMARCA,BOJACÁ,ALTO MAGDALENA,4.64823,-74.32035,PRECIPITACIÓN,mm,CUNDINAMARCA,BOJACÁ,CUNDINAMARCA,T,T,BOJACÁ,POINT (973055.1817879758 1005758.136084361),2025-11-03,1.2,0.0,0.0,0.0,18.200000000000003,44.9,0.525
2120000119,240,COL. ALEMANIA UNIFICADA,BOGOTÁ,BOGOTÁ D.C,ALTO MAGDALENA,4.555765,-74.09667,PRECIPITACIÓN,mm,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",BOGOTÁ,T,T,BOGOTÁ D.C,POINT (997873.5812707864 995528.6255406137),2025-11-03,0.0,0.0,0.0,0.0,17.2,64.19999999999999,0.7
52025080,240,ESTRECHO PATIA,CAUCA,PATÍA,PATÍA,1.96,-77.12,PRECIPITACIÓN,mm,CAUCA,PATÍA,CAUCA,T,T,PATÍA,POINT (661348.2664900923 708801.7078230216),2025-11-03,4.4,0.0,0.4,0.5,85.7,154.39999999999998,0.73
24025504,240,ENCINO-24025504,SANTANDER,ENCINO,SOGAMOSO,6.139936111,-73.09926389,PRECIPITACIÓN,mm,SANTANDER,ENCINO,SANTANDER,T,T,ENCINO,POINT (1108282.2717493842 1170811.4380436745),2025-11-03,0.0,0.0,0.0,26.6,134.3,305.20000000000005,0.83
2120500201,240,VITELMA,BOGOTÁ,BOGOTÁ D.C,ALTO MAGDALENA,4.57515,-74.07175,PRECIPITACIÓN,mm,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",BOGOTÁ,T,T,BOGOTÁ D.C,POINT (1000638.9395582214 997672.2185741969),2025-11-03,0.0,0.0,0.0,0.1,16.8,80.50000000000001,0.695
24037030,240,EL PALO,BOYACÁ,TUTA,SOGAMOSO,5.681722222,-73.23113889,PRECIPITACIÓN,mm,BOYACÁ,TUTA,BOYACÁ,T,T,TUTA,POINT (1093760.9399299608 1120109.0581791324),2025-11-03,0.2,0.0,0.2,0.2,19.0,90.4,0.72
2120000134,240,COL. LOS ALPES SEDE A,BOGOTÁ,BOGOTÁ D.C,ALTO MAGDALENA,4.55257,-74.08373,PRECIPITACIÓN,mm,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",BOGOTÁ,T,T,BOGOTÁ D.C,POINT (999309.531617122 995175.293094604),2025-11-03,0.0,0.0,0.0,0.0,17.1,68.10000000000002,0.685
24017707,240,SAN BENITO-24017707,SANTANDER,SAN BENITO,SOGAMOSO,6.118138889,-73.49328056,PRECIPITACIÓN,mm,SANTANDER,SAN BENITO,SANTANDER,T,T,SAN BENITO,POINT (1064669.0252028767 1168337.2139954462),2025-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.61
2120000133,240,COL. EL MANANTIAL,BOGOTÁ,BOGOTÁ D.C,ALTO MAGDALENA,4.56144,-74.07482,PRECIPITACIÓN,mm,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",BOGOTÁ,T,T,BOGOTÁ D.C,POINT (1000298.2760956967 996156.1466744982),2025-11-03,0.0,0.0,0.0,0.4,10.3,61.00000000000001,0.745
24035508,240,SAN ANTONIO-24035508,BOYACÁ,TUTA,SOGAMOSO,5.698361111,-73.23536111,PRECIPITACIÓN,mm,BOYACÁ,TUTA,BOYACÁ,T,T,TUTA,POINT (1093290.4862685956 1121948.5866453096),2025-11-03,0.3,0.1,0.3,1.1,68.2,124.79999999999998,0.785
24025505,240,ESC AGR MOGOTES,SANTANDER,MOGOTES,SOGAMOSO,6.470027778,-72.97002778,PRECIPITACIÓN,mm,SANTANDER,MOGOTES,SANTANDER,T,T,MOGOTES,POINT (1122511.6126456256 1207350.0627639527),2025-11-03,1.6,0.2,0.2,6.1,121.29999999999998,283.2,0.675
24035510,240,TASCO-24035510,BOYACÁ,TASCO,SOGAMOSO,5.909277778,-72.78380556,PRECIPITACIÓN,mm,BOYACÁ,TASCO,BOYACÁ,T,T,TASCO,POINT (1143266.0973193885 1145371.4030334153),2025-11-03,0.0,0.0,0.0,3.0,13.3,37.9,0.49
24015515,240,OIBA-24015515,SANTANDER,OIBA,SOGAMOSO,6.262666667,-73.31266667,PRECIPITACIÓN,mm,SANTANDER,OIBA,SANTANDER,T,T,OIBA,POINT (1084639.4749259297 1184346.6227824185),2025-11-03,0.0,0.0,0.0,9.0,140.79999999999998,332.9,0.9
2120000122,240,COLEGIO INEM FRANCISCO DE PAULA SANTANDER,BOGOTÁ,BOGOTÁ D.C,ALTO MAGDALENA,4.624567,-74.154993,PRECIPITACIÓN,mm,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",BOGOTÁ,T,T,BOGOTÁ D.C,POINT (991402.291805268 1003137.2866489268),2025-11-03,1.9,0.0,0.0,0.0,17.0,72.5,0.605
21202190,240,JUAN REY,BOGOTÁ,BOGOTÁ D.C,ALTO MAGDALENA,4.51872,-74.08867,PRECIPITACIÓN,mm,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",BOGOTÁ,T,T,BOGOTÁ D.C,POINT (998761.2791316817 991432.1253362542),2025-11-03,1.0,0.0,0.0,0.7000000000000001,9.000000000000002,38.20000000000001,0.65
24035509,240,SUSA-24035509,SANTANDER,ONZAGA,SOGAMOSO,6.188611111,-72.83497222,PRECIPITACIÓN,mm,SANTANDER,ONZAGA,SANTANDER,T,T,ONZAGA,POINT (1137528.32812968 1176256.1651906853),2025-11-03,0.0,0.0,0.0,18.0,88.3,178.7,0.765
2120000108,240,IDIGER,BOGOTÁ,BOGOTÁ D.C,ALTO MAGDALENA,4.674932,-74.113609,PRECIPITACIÓN,mm,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",BOGOTÁ,T,T,BOGOTÁ D.C,POINT (995994.5262916985 1008706.361678177),2025-11-03,2.0,0.0,0.0,0.0,35.800000000000004,123.3,0.705
21202180,240,QUIBA,BOGOTÁ,BOGOTÁ D.C,ALTO MAGDALENA,4.54311,-74.15601,PRECIPITACIÓN,mm,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",BOGOTÁ,T,T,BOGOTÁ D.C,POINT (991288.4595879284 994129.6641419387),2025-11-03,0.4,0.0,0.0,0.0,9.6,49.80000000000001,0.65
2120000117,240,COLEGIO MORALBA SURORIENTAL,BOGOTÁ,BOGOTÁ D.C,ALTO MAGDALENA,4.54294,-74.08031,PRECIPITACIÓN,mm,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",BOGOTÁ,T,T,BOGOTÁ D.C,POINT (999689.0469743807 994110.3932182562),2025-11-03,0.1,0.0,0.0,0.3,7.5,60.0,0.75
2120000105,240,EL CODITO,BOGOTÁ,BOGOTÁ D.C,ALTO MAGDALENA,4.763457,-74.021772,PRECIPITACIÓN,mm,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",BOGOTÁ,T,T,BOGOTÁ D.C,POINT (1006183.2073937271 1018495.7617179904),2025-11-03,0.0,0.0,0.0,0.1,52.8,111.9,0.725
2120000118,240,COL. ALBERTO LLERAS CAMARGO,BOGOTÁ,BOGOTÁ D.C,ALTO MAGDALENA,4.743304,-74.102293,PRECIPITACIÓN,mm,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",BOGOTÁ,T,T,BOGOTÁ D.C,POINT (997250.3234363123 1016267.0041039964),2025-11-03,0.0,0.0,0.0,0.0,45.6,97.9,0.625
2120000174,240,COLEGIO MAGDALENA ORTEGA DE NARIÑO,BOGOTÁ,BOGOTÁ D.C,ALTO MAGDALENA,4.68664,-74.08296,PRECIPITACIÓN,mm,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",BOGOTÁ,T,T,BOGOTÁ D.C,POINT (999395.0926098455 1010000.9513781186),2025-11-03,2.0,0.0,0.0,0.0,58.2,139.6,0.705
21201980,240,GUADALUPE,BOGOTÁ,BOGOTÁ D.C,ALTO MAGDALENA,4.59157,-74.05471,PRECIPITACIÓN,mm,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",BOGOTÁ,T,T,BOGOTÁ D.C,POINT (1002529.761992255 999488.0023377342),2025-11-03,0.0,0.0,0.0,0.0,29.4,66.7,0.65
2120000169,240,COLEGIO LA BELLEZA,BOGOTÁ,BOGOTÁ D.C,ALTO MAGDALENA,4.53059,-74.09244,PRECIPITACIÓN,mm,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",BOGOTÁ,T,T,BOGOTÁ D.C,POINT (998342.927431178 992744.7315665206),2025-11-03,0.3,0.1,0.1,0.3,9.7,38.30000000000001,0.665
2120000138,240,COL. NUEVA ZELANDIA,BOGOTÁ,BOGOTÁ D.C,ALTO MAGDALENA,4.76587,-74.04681,PRECIPITACIÓN,mm,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",BOGOTÁ,T,T,BOGOTÁ D.C,POINT (1003405.5401630125 1018762.421986323),2025-11-03,0.0,0.0,0.0,0.0,37.1,77.30000000000001,0.65
2120000100,240,COLEGIO ALEMANIA SOLIDARIA,BOGOTÁ,BOGOTÁ D.C,ALTO MAGDALENA,4.652389,-74.075434,PRECIPITACIÓN,mm,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",BOGOTÁ,T,T,BOGOTÁ D.C,POINT (1000230.1117369757 1006213.4177905754),2025-11-03,1.1,0.0,0.0,0.0,33.7,94.59999999999998,0.69
2120000099,240,COLEGIO VEINTIUN ANGELES,BOGOTÁ,BOGOTÁ D.C,ALTO MAGDALENA,4.749234,-74.08073,PRECIPITACIÓN,mm,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",BOGOTÁ,T,T,BOGOTÁ D.C,POINT (999642.5426127447 1016922.7062943507),2025-11-03,0.0,0.0,0.0,0.0,22.200000000000003,86.8,0.715
21202240,240,UAN SEDE CIRCUNVALAR,BOGOTÁ,BOGOTÁ D.C,ALTO MAGDALENA,4.63546,-74.05746,PRECIPITACIÓN,mm,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",BOGOTÁ,T,T,BOGOTÁ D.C,POINT (1002224.4726993385 1004341.4137677458),2025-11-03,0.0,0.1,0.1,0.1,9.7,50.30000000000001,0.635
2120000106,240,GRAN BRETAÑA,BOGOTÁ,BOGOTÁ D.C,ALTO MAGDALENA,4.5117,-74.163522222,PRECIPITACIÓN,mm,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",BOGOTÁ,T,T,BOGOTÁ D.C,POINT (990454.400404278 990656.3997298337),2025-11-03,10.1,0.0,0.0,0.6000000000000001,11.3,53.8,0.805
2120000103,240,CERRO NORTE,BOGOTÁ,BOGOTÁ D.C,ALTO MAGDALENA,4.73254,-74.01871,PRECIPITACIÓN,mm,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",BOGOTÁ,T,T,BOGOTÁ D.C,POINT (1006523.1887715397 1015076.9280266592),2025-11-03,0.0,0.0,0.0,0.0,15.5,68.2,0.68
35235010,240,CARDON EL,BOYACÁ,SOCOTÁ,META,6.011666667,-72.52927778,PRECIPITACIÓN,mm,BOYACÁ,SOCOTÁ,BOYACÁ,T,T,SOCOTÁ,POINT (1171427.2132722402 1156770.2798320528),2025-11-03,13.5,8.9,17.5,26.8,188.4,350.1,0.77
35217090,240,LABRANZA GRANDE,BOYACÁ,LABRANZAGRANDE,META,5.566916667,-72.58355556,PRECIPITACIÓN,mm,BOYACÁ,LABRANZAGRANDE,BOYACÁ,T,T,LABRANZAGRANDE,POINT (1165545.3908989422 1107554.1318719005),2025-11-03,0.0,0.2,0.2,0.5,19.3,79.0,0.725
2120000172,240,COLEGIO UNION COLOMBIA SEDE A,BOGOTÁ,BOGOTÁ D.C,ALTO MAGDALENA,4.75947,-74.02752,PRECIPITACIÓN,mm,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",BOGOTÁ,T,T,BOGOTÁ D.C,POINT (1005545.5699764643 1018054.8225536011),2025-11-03,0.0,0.0,0.0,0.0,45.7,111.9,0.665
21206890,240,CERRO CAZADORES,BOGOTÁ,BOGOTÁ D.C,ALTO MAGDALENA,4.66577,-74.02861,PRECIPITACIÓN,mm,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",BOGOTÁ,T,T,BOGOTÁ D.C,POINT (1005425.3738076545 1007693.2981854707),2025-11-03,0.0,0.0,0.0,0.1,8.2,63.99999999999999,0.745
2120000139,240,ESC. PEDAGOGICA EXPRIMENTAL,BOGOTÁ,BOGOTÁ D.C,ALTO MAGDALENA,4.67553,-74.01927,PRECIPITACIÓN,mm,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",BOGOTÁ,T,T,BOGOTÁ D.C,POINT (1006461.5864479137 1008772.6543410294),2025-11-03,0.0,0.0,0.0,0.0,6.300000000000001,44.89999999999999,0.63
5205500123,240,LAS IGLESIAS,NARIÑO,PASTO,PATÍA,1.054805556,-77.27025,PRECIPITACIÓN,mm,NARIÑO,PASTO,NARIÑO,T,T,PASTO,POINT (644460.2370357211 608584.5289983426),2025-11-03,0.0,0.2,0.2,0.2,2.3000000000000003,3.8,0.615
52055220,240,EL PARAISO,NARIÑO,TÚQUERRES,PATÍA,1.070707855,-77.636935689,PRECIPITACIÓN,mm,NARIÑO,TÚQUERRES,NARIÑO,T,T,TÚQUERRES,POINT (603578.4215002367 610390.7395819896),2025-11-03,1.1,1.3,1.4,5.8,56.8,97.29999999999998,0.635
2629700151,240,LA VORAGINE,VALLE DEL CAUCA,CALI,CAUCA,3.346305556,-76.589333333,PRECIPITACIÓN,mm,VALLE DEL CAUCA,CALI,VALLE DEL CAUCA,T,T,CALI,POINT (720768.9964506694 862144.5137173729),2025-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.61
2633500119,240,GUACHAL PALMASECA,VALLE DEL CAUCA,PALMIRA,CAUCA,3.559541667,-76.456897222,PRECIPITACIÓN,mm,VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA,T,T,PALMIRA,POINT (735559.2284585492 885707.4113559074),2025-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.61
35095120,240,AQUITANIA,BOYACÁ,AQUITANIA,META,5.55663,-72.88175,PRECIPITACIÓN,mm,BOYACÁ,AQUITANIA,BOYACÁ,T,T,AQUITANIA,POINT (1132499.3304104547 1106341.0737789632),2025-11-03,0.0,0.4,0.4,0.5,4.9,13.7,0.6
24035410,240,SOGAMOSO,BOYACÁ,SOGAMOSO,SOGAMOSO,5.72647,-72.92067,PRECIPITACIÓN,mm,BOYACÁ,SOGAMOSO,BOYACÁ,T,T,SOGAMOSO,POINT (1128148.8099521482 1125118.0360438838),2025-11-03,0.0,0.0,0.0,0.9,10.1,28.0,0.62
11110010,240,NORMAL SANTA TERESA,ANTIOQUIA,FRONTINO,ATRATO - DARIÉN,6.763333333,-76.13361111,PRECIPITACIÓN,mm,ANTIOQUIA,FRONTINO,ANTIOQUIA,T,T,FRONTINO,POINT (772650.1080993448 1240133.5749611135),2025-11-03,66.1,0.0,12.5,32.0,160.5,285.1,0.94
24035430,240,TUNGUAVITA,BOYACÁ,PAIPA,SOGAMOSO,5.74583,-73.11636,PRECIPITACIÓN,mm,BOYACÁ,PAIPA,BOYACÁ,T,T,PAIPA,POINT (1106465.433785953 1127219.279116756),2025-11-03,0.1,0.0,0.0,3.1,10.9,60.900000000000006,0.64
24037290,240,PUENTE CHAMEZA,BOYACÁ,NOBSA,SOGAMOSO,5.759888889,-72.90652778,PRECIPITACIÓN,mm,BOYACÁ,NOBSA,BOYACÁ,T,T,NOBSA,POINT (1129708.0685741839 1128817.6149605536),2025-11-03,0.0,0.0,0.0,2.8000000000000003,23.6,46.2,0.445
26207080,240,BOLOMBOLO,ANTIOQUIA,VENECIA,CAUCA,5.97,-75.84,PRECIPITACIÓN,mm,ANTIOQUIA,VENECIA,ANTIOQUIA,T,T,VENECIA,POINT (804826.9839983081 1152232.1931666092),2025-11-03,251.0,7.5,161.5,166.5,629.5,1091.5,0.745
21197010,240,EL PROFUNDO,CUNDINAMARCA,CABRERA,ALTO MAGDALENA,4.011694444,-74.504444444,PRECIPITACIÓN,mm,CUNDINAMARCA,CABRERA,CUNDINAMARCA,T,T,CABRERA,POINT (952588.8785571274 935377.3723540201),2025-11-03,0.5,1.7000000000000002,2.8,2.8,45.8,60.5,0.69
21195170,240,PAQUILO,CUNDINAMARCA,CABRERA,ALTO MAGDALENA,3.993611111,-74.39805556,PRECIPITACIÓN,mm,CUNDINAMARCA,CABRERA,CUNDINAMARCA,T,T,CABRERA,POINT (964402.6816424339 933372.3001824263),2025-11-03,2.6,0.0,0.1,0.1,37.0,116.3,0.765
23065190,240,QUEBRADA NEGRA,CUNDINAMARCA,QUEBRADANEGRA,MEDIO MAGDALENA,5.137611111,-74.48125,PRECIPITACIÓN,mm,CUNDINAMARCA,QUEBRADANEGRA,CUNDINAMARCA,T,T,QUEBRADANEGRA,POINT (955234.6324483716 1059884.5511578366),2025-11-03,7.4,0.0,1.2,26.2,154.6,307.99999999999994,0.81
35027100,240,CARAZA,CUNDINAMARCA,UNE,META,4.428638889,-74.01019444,PRECIPITACIÓN,mm,CUNDINAMARCA,UNE,CUNDINAMARCA,T,T,UNE,POINT (1007471.079862843 981471.1925037475),2025-11-03,0.0,0.0,0.0,0.0,8.6,24.2,0.65
23067060,240,TOBIA,CUNDINAMARCA,LA PEÑA,MEDIO MAGDALENA,5.125305556,-74.44705556,PRECIPITACIÓN,mm,CUNDINAMARCA,LA PEÑA,CUNDINAMARCA,T,T,LA PEÑA,POINT (959025.2497381836 1058521.4448294078),2025-11-03,0.9,0.0,0.2,17.799999999999997,94.7,151.4,0.685
52055210,240,BOTANA,NARIÑO,PASTO,PATÍA,1.16,-77.27880556,PRECIPITACIÓN,mm,NARIÑO,PASTO,NARIÑO,T,T,PASTO,POINT (643519.0970858847 620235.6417843277),2025-11-03,17.5,0.0,0.0,1.5,62.50000000000001,105.5,0.72
26225060,240,HACIENDA COTOVE,ANTIOQUIA,SANTA FE DE ANTIOQUIA,CAUCA,6.533916667,-75.82733333,PRECIPITACIÓN,mm,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,T,T,SANTA FE DE ANTIOQUIA,POINT (806437.6512144099 1214618.4217418209),2025-11-03,0.7,0.0,6.3,6.3,57.10000000000001,83.8,0.865
26217010,240,LA GALERA,ANTIOQUIA,SANTA FE DE ANTIOQUIA,CAUCA,6.554972222,-75.86419444,PRECIPITACIÓN,mm,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,T,T,SANTA FE DE ANTIOQUIA,POINT (802367.1448607764 1216962.3673993675),2025-11-03,0.0,0.0,6.2,6.2,71.0,109.0,0.805
24015380,240,CARMEN DE CARUPA,CUNDINAMARCA,CARMEN DE CARUPA,SOGAMOSO,5.34819,-73.89817,PRECIPITACIÓN,mm,CUNDINAMARCA,CARMEN DE CARUPA,CUNDINAMARCA,T,T,CARMEN DE CARUPA,POINT (1019877.5063835782 1083159.887707772),2025-11-03,0.0,0.2,1.2,1.2,1.2,1.2,0.52
2401500040,240,CUCUNUBA,CUNDINAMARCA,CUCUNUBÁ,SOGAMOSO,5.21957,-73.78229,PRECIPITACIÓN,mm,CUNDINAMARCA,CUCUNUBÁ,CUNDINAMARCA,T,T,CUCUNUBÁ,POINT (1032728.2858148424 1068941.3840524622),2025-11-03,0.0,2.4,2.4,2.4,17.0,92.8,0.62
23125170,240,SAN CAYETANO,CUNDINAMARCA,SAN CAYETANO,MEDIO MAGDALENA,5.333333333,-74.016666667,PRECIPITACIÓN,mm,CUNDINAMARCA,SAN CAYETANO,CUNDINAMARCA,T,T,SAN CAYETANO,POINT (1006743.6922647752 1081514.4128089529),2025-11-03,0.1,0.0,1.2,2.6,34.00000000000001,74.39999999999999,0.655
23065180,240,VILLETA,CUNDINAMARCA,VILLETA,MEDIO MAGDALENA,5.016861111,-74.47097222,PRECIPITACIÓN,mm,CUNDINAMARCA,VILLETA,CUNDINAMARCA,T,T,VILLETA,POINT (956366.095670037 1046530.6352072547),2025-11-03,1.8,0.0,0.4,32.2,249.40000000000003,370.1,0.81
23067070,240,VILLETA,CUNDINAMARCA,VILLETA,MEDIO MAGDALENA,5.008583333,-74.467111111,PRECIPITACIÓN,mm,CUNDINAMARCA,VILLETA,CUNDINAMARCA,T,T,VILLETA,POINT (956793.7427099063 1045614.9788574587),2025-11-03,1.4,0.0,0.0,0.3,19.2,38.8,0.54
35075040,240,INSTITUCION AGRICOLA MACANAL,BOYACÁ,MACANAL,META,4.974361111,-73.31675,PRECIPITACIÓN,mm,BOYACÁ,MACANAL,BOYACÁ,T,T,MACANAL,POINT (1084372.7996638427 1041866.340515734),2025-11-03,0.0,0.0,0.0,0.0,55.5,141.1,0.73
2319500137,240,VETAS,SANTANDER,VETAS,MEDIO MAGDALENA,7.31022,-72.87683,PRECIPITACIÓN,mm,SANTANDER,VETAS,SANTANDER,T,T,VETAS,POINT (1132589.0819895375 1300310.5110178795),2025-11-03,0.0,0.2,0.2,0.4,70.0,148.59999999999997,0.815
21037020,240,SAN MARCOS,HUILA,ACEVEDO,ALTO MAGDALENA,1.752277778,-75.94541667,PRECIPITACIÓN,mm,HUILA,ACEVEDO,HUILA,T,T,ACEVEDO,POINT (792124.9284798645 685628.6290530514),2025-11-03,4.0,6.0,6.0,6.0,21.2,66.8,0.77
26157190,240,RIO CLARO,CALDAS,VILLAMARIA,CAUCA,4.900916667,-75.45111111,PRECIPITACIÓN,mm,CALDAS,VILLAMARÍA,CALDAS,T,T,VILLAMARIA,POINT (847632.0351739689 1033852.1578372929),2025-11-03,3.0,8.2,8.2,8.2,8.2,8.2,0.67
