codigoestacion,data,daily rain,1-rain ant.rain,2-rain ant.rain,3-rain ant.rain,15-rain ant.rain,30-rain ant.rain
2120000135,2025-10-04,1.2000000000000002,1.7000000000000002,1.7000000000000002,1.7000000000000002,14.399999999999999,18.900000000000002
2120000136,2025-10-04,1.2000000000000002,0.5,0.5,0.5,19.700000000000003,23.700000000000003
2120000138,2025-10-04,0.4,0.30000000000000004,1.3,1.4000000000000001,29.1,30.500000000000004
2120000139,2025-10-04,1.7000000000000002,0.9,3.8000000000000003,3.9000000000000004,11.2,12.6
2120000140,2025-10-04,1.7000000000000002,0.2,1.4000000000000001,1.4000000000000001,17.000000000000004,19.0
2120000142,2025-10-04,0.0,0.30000000000000004,0.6000000000000001,0.6000000000000001,16.700000000000003,19.4
2120000169,2025-10-04,0.9,0.9,1.0,1.0,16.8,20.200000000000006
2120000170,2025-10-04,1.0,1.5,1.7,1.7,13.399999999999999,17.799999999999997
2120000171,2025-10-04,1.0,0.4,1.9,2.1,16.1,18.700000000000003
2120000172,2025-10-04,0.5,0.5,1.8,2.2,12.400000000000002,16.3
2120000173,2025-10-04,1.1,0.9,1.7000000000000002,1.7000000000000002,14.600000000000003,21.5
2120000174,2025-10-04,0.6000000000000001,0.8,1.6,1.7000000000000002,30.7,32.1
2120000175,2025-10-04,0.1,1.4000000000000001,1.6,1.6,9.8,13.3
2120500050,2025-10-04,0.4,0.6000000000000001,0.6000000000000001,0.8,15.000000000000002,32.0
2120500135,2025-10-04,0.0,1.4,1.4,2.6,5.800000000000001,7.600000000000001
2120500201,2025-10-04,2.1,0.6000000000000001,0.8,0.8,18.200000000000003,26.200000000000003
2120500204,2025-10-04,0.0,1.7000000000000002,2.7,3.7,20.799999999999997,34.9
2120700037,2025-10-04,0.1,0.1,0.30000000000000004,0.30000000000000004,17.1,26.400000000000002
2120700038,2025-10-04,0.0,0.2,0.30000000000000004,0.30000000000000004,12.6,21.6
2120700146,2025-10-04,0.0,1.2000000000000002,1.2000000000000002,2.0,5.6000000000000005,6.800000000000001
2120700154,2025-10-04,0.9,0.30000000000000004,0.4,0.4,18.6,24.300000000000004
2120700162,2025-10-04,0.0,3.2,3.2,3.2,73.4,77.4
2121500042,2025-10-04,0.0,21.2,27.8,28.0,76.00000000000001,97.7
2125700094,2025-10-04,1.6,36.0,43.6,43.6,152.8,180.39999999999998
2301700089,2025-10-04,1.7,1.6,2.5,2.5,11.600000000000001,15.7
2302500064,2025-10-04,2.0,51.6,57.2,57.2,164.39999999999998,191.79999999999998
2305500055,2025-10-04,3.1,46.3,46.8,46.8,174.1,232.29999999999998
2306500106,2025-10-04,0.0,2.1,2.1,10.1,88.4,112.40000000000002
2306500204,2025-10-04,0.2,1.1,1.1,11.2,45.599999999999994,59.6
2308500071,2025-10-04,0.2,3.4000000000000004,17.200000000000003,20.400000000000002,169.8,260.59999999999997
2319500043,2025-10-04,23.8,1.0,1.4,2.0,17.2,30.800000000000004
2319500125,2025-10-04,8.6,0.2,4.8,4.8,68.6,77.79999999999998
2319500137,2025-10-04,5.0,1.4,3.4,3.4,31.4,45.0
2319500207,2025-10-04,3.1,0.5,1.9000000000000001,2.0,15.5,21.6
2401500040,2025-10-04,0.0,0.0,0.0,0.0,1.8,8.200000000000001
2401500052,2025-10-04,0.0,0.0,0.0,0.0,62.000000000000014,101.60000000000001
2401500080,2025-10-04,0.0,0.0,0.2,3.2,47.2,51.0
2401500086,2025-10-04,0.0,1.4000000000000001,1.4000000000000001,5.4,10.4,14.200000000000001
2403000113,2025-10-04,0.4,0.9,0.9,1.0,11.400000000000002,14.2
2403500041,2025-10-04,0.0,0.0,0.0,0.0,34.6,55.7
2403500083,2025-10-04,0.0,8.2,8.2,12.2,26.0,50.400000000000006
2403500085,2025-10-04,0.0,0.0,0.0,0.0,20.0,24.6
2403700149,2025-10-04,0.0,0.0,0.0,0.0,3.4000000000000004,3.4000000000000004
2601700104,2025-10-04,0.0,0.0,0.0,0.0,0.0,0.0
2604500039,2025-10-04,0.0,0.1,0.1,0.1,123.6,165.7
2612500038,2025-10-04,0.0,23.6,24.400000000000002,24.8,107.39999999999999,123.0
2612500124,2025-10-04,0.0,0.0,0.0,2.6,63.00000000000001,73.00000000000001
2612500130,2025-10-04,0.0,3.2,5.800000000000001,5.800000000000001,54.8,72.39999999999999
2612500214,2025-10-04,1.1,1.8,3.2,4.1000000000000005,69.5,99.0
2613500126,2025-10-04,0.6,1.3,1.3,5.6,52.9,84.89999999999999
2620500209,2025-10-04,0.30000000000000004,15.9,19.4,21.799999999999997,89.2,155.0
2620500210,2025-10-04,49.5,56.0,87.1,200.3,315.20000000000005,366.29999999999995
2620500211,2025-10-04,0.0,0.1,9.0,9.0,82.1,139.3
2629700151,2025-10-04,0.0,0.0,0.0,0.0,0.0,0.2
2633500119,2025-10-04,0.0,0.0,0.0,0.0,0.0,0.0
2633700150,2025-10-04,0.0,1.4000000000000001,1.4000000000000001,1.4000000000000001,38.8,57.20000000000001
2636700098,2025-10-04,0.2,3.4,3.4,3.4,167.6,183.40000000000003
2701500213,2025-10-04,3.9,4.8,13.8,13.8,66.0,176.6
3502500135,2025-10-04,0.0,0.0,0.0,0.0,0.0,0.0
3503500062,2025-10-04,0.0,0.2,0.2,0.2,0.9000000000000001,1.3000000000000003
3505500121,2025-10-04,2.0,7.2,7.6000000000000005,9.9,31.000000000000004,45.60000000000001
3516700232,2025-10-04,2.4,22.7,24.2,26.2,64.1,100.50000000000001
3701500114,2025-10-04,0.2,0.0,0.0,0.0,19.8,33.199999999999996
3701500117,2025-10-04,0.0,0.0,0.0,0.0,0.0,0.0
4403700097,2025-10-04,0.4,2.8000000000000003,2.8000000000000003,2.8000000000000003,11.600000000000003,22.3
5204700100,2025-10-04,0.0,1.0,1.0,1.2,5.6000000000000005,8.0
5205500123,2025-10-04,0.0,0.2,0.2,0.2,0.6000000000000001,1.5000000000000002
