codigoestacion,data,daily rain,1-rain ant.rain,2-rain ant.rain,3-rain ant.rain,15-rain ant.rain,30-rain ant.rain
2633700150,2025-11-03,1.8000000000000003,0.0,1.2000000000000002,1.4000000000000001,49.199999999999996,161.40000000000003
2636700098,2025-11-03,4.0,0.0,3.8,5.2,92.2,269.4
2701500213,2025-11-03,1.6,0.2,0.2,0.2,153.1,249.00000000000003
3502500135,2025-11-03,0.0,0.0,0.0,0.0,3.8,3.8
3503500062,2025-11-03,0.0,0.0,0.0,0.0,0.2,0.30000000000000004
3505500121,2025-11-03,0.0,1.5,1.5,1.5,31.3,75.8
3516700232,2025-11-03,1.2000000000000002,1.5,2.6,4.1,16.1,63.9
3701500114,2025-11-03,0.0,0.2,0.2,0.2,14.2,72.00000000000001
3701500117,2025-11-03,0.0,0.0,0.0,0.0,0.0,0.0
5204700100,2025-11-03,20.2,0.0,0.0,0.2,75.19999999999999,82.60000000000001
5205500123,2025-11-03,0.0,0.2,0.2,0.2,2.3000000000000003,3.8
